step,amount,oldbalanceOrig,oldbalanceDest,isFraud,trans_frequency_Dest,avg_trans_amount_Dest,variability_trans_amount_Dest,big_trans_flag,zero_new_balance_Dest_flag,zero_new_balance_Orig_flag,CASH_IN,CASH_OUT,DEBIT,TRANSFER
40,144153.46,27764.0,0.0,0,11,127668.82272727274,104383.32434425176,0,0,1,0,1,0,0
186,378955.73,0.0,834854.48,0,24,157752.41166666665,129534.84726374754,1,0,1,0,1,0,0
234,17147.59,12154.0,0.0,0,1,17147.59,0.0,0,1,1,0,0,0,0
349,48213.75,5866.0,0.0,0,1,48213.75,0.0,0,1,1,0,0,0,0
41,210391.93,11016371.05,336890.42,0,16,184108.62875,172774.79979513623,0,0,0,1,0,0,0
160,5718.88,6731.0,0.0,0,1,5718.88,0.0,0,1,0,0,0,0,0
138,141273.15,24639886.52,484939.6,0,24,187644.06291666665,154893.6668243187,0,0,0,1,0,0,0
229,4962.99,14752.0,0.0,0,1,4962.99,0.0,0,1,0,0,0,0,0
177,242090.12,17528542.66,319311.17,0,7,127965.61,108422.23549354826,0,0,0,1,0,0,0
155,1854.44,0.0,0.0,0,1,1854.44,0.0,0,1,1,0,0,0,0
187,78860.27,22076.0,611984.08,0,10,221845.966,126778.1014440228,0,0,0,1,0,0,0
234,5392.12,10831.0,0.0,0,1,5392.12,0.0,0,1,0,0,0,0,0
177,17076.51,0.0,0.0,0,1,17076.51,0.0,0,1,1,0,0,0,0
37,90723.94,0.0,443762.91,0,23,154066.24347826088,113788.845022381,0,0,1,0,1,0,0
500,111054.72,0.0,469056.05,0,4,133698.9125,67937.54843687908,0,0,1,0,1,0,0
138,25884.0,0.0,914340.08,0,31,240632.58870967745,237990.87786743327,0,0,1,0,1,0,0
131,35472.9,62054.0,20758.0,0,14,112351.04785714284,110059.96361131062,0,1,0,0,1,0,0
330,34917.61,0.0,0.0,0,1,34917.61,0.0,0,1,1,0,0,0,0
393,38264.08,0.0,0.0,0,1,38264.08,0.0,0,1,1,0,0,0,0
395,378992.97,20817.0,2824674.08,0,9,373110.1855555556,261909.6764435203,1,0,1,0,1,0,0
163,318738.99,20646.0,108693.67,0,13,135780.10846153845,96470.53028736668,0,0,1,0,1,0,0
140,122363.61,10332.0,2253089.4,0,22,436377.2122727273,539828.7782675906,0,0,1,0,1,0,0
137,145029.16,0.0,377126.48,0,11,183013.2063636364,80679.50096492012,0,0,1,0,1,0,0
348,140162.25,0.0,279167.7,0,3,174862.35333333336,92001.6098068128,0,0,1,0,1,0,0
589,23715.07,18776.87,0.0,0,1,23715.07,0.0,0,1,1,0,0,0,0
303,75987.34,0.0,292097.62,0,7,403923.6914285714,614169.8226753173,0,0,1,0,1,0,0
231,267612.19,22636.0,1686430.16,0,10,306129.814,451189.82621781295,0,0,0,1,0,0,0
258,8360.75,0.0,0.0,0,1,8360.75,0.0,0,1,1,0,0,0,0
306,143963.11,0.0,11154493.77,0,27,472365.2640740741,641234.7613621287,0,0,1,0,1,0,0
35,143114.75,25591748.33,469426.51,0,24,241023.24583333332,180096.28326183473,0,0,0,1,0,0,0
211,207918.1,1050179.99,351463.09,0,11,176020.77454545454,157298.2158261595,0,0,0,1,0,0,0
596,57695.35,51.0,153877.17,0,4,105300.6825,76447.20737387399,0,0,1,0,1,0,0
375,12460.31,1376.0,0.0,0,1,12460.31,0.0,0,1,1,0,0,0,0
157,52551.05,2000991.33,834048.33,0,30,180438.72833333333,203534.61233784835,0,0,0,1,0,0,0
139,56449.99,104427.02,192809.72,0,17,157658.2294117647,146540.69358383742,0,0,0,0,1,0,0
352,16532.0,0.0,0.0,0,1,16532.0,0.0,0,1,1,0,0,0,0
40,148331.79,475903.82,61167.64,0,15,155771.14533333332,147486.28286770327,0,0,0,0,1,0,0
185,5021.82,64831.0,0.0,0,1,5021.82,0.0,0,1,0,0,0,0,0
522,195002.03,0.0,236462.56,0,3,180744.5133333333,60140.32665876063,0,0,1,0,1,0,0
138,100099.26,10005.0,4189905.71,0,39,400493.46974358975,680326.8487626429,0,0,1,0,1,0,0
37,120193.92,41797.0,0.0,0,23,304652.3452173913,512157.7325534324,0,0,1,0,1,0,0
160,8452.42,0.0,0.0,0,1,8452.42,0.0,0,1,1,0,0,0,0
684,4126119.93,344527.0,446963.89,0,2,2101000.395,2863951.511823696,1,0,1,0,0,0,1
228,40925.8,34424.0,0.0,0,1,40925.8,0.0,0,1,1,0,0,0,0
354,44871.04,41272.0,0.0,0,1,44871.04,0.0,0,1,1,0,0,0,0
496,233176.05,1147528.71,550144.16,0,3,261106.73666666663,35743.08302537058,0,0,0,1,0,0,0
308,10503.54,0.0,0.0,0,1,10503.54,0.0,0,1,1,0,0,0,0
14,11500.21,2001427.04,2416331.82,0,79,235125.6678481013,281327.19850187184,0,0,0,1,0,0,0
236,58148.24,533764.0,11043.65,0,6,150416.56166666668,105374.368893533,0,0,0,0,1,0,0
202,29475.22,16010.0,57237.02,0,14,123696.055,156049.12451053876,0,0,1,0,1,0,0
251,303337.36,10445.0,334579.67,0,5,92979.654,122068.0282095708,0,0,0,1,0,0,0
377,63328.89,30763.0,7712846.43,0,33,312066.7093939394,537814.7039007316,0,0,1,0,1,0,0
189,298903.91,0.0,9066528.27,0,41,778847.5448780488,2072464.6228062129,0,0,1,0,1,0,0
205,148433.99,179171.07,1977523.36,0,21,222692.68380952385,134609.5437833072,0,0,0,0,1,0,0
283,136777.48,3107370.08,407041.19,0,11,135614.55272727273,101406.52218890304,0,0,0,1,0,0,0
346,177095.18,558320.0,1068329.59,0,8,288362.9975,333424.9082827236,0,0,0,0,1,0,0
399,190472.15,12127.0,54466.26,0,6,144907.33,175320.19546885078,0,0,1,0,1,0,0
207,29707.73,11512446.86,47771.23,0,12,234721.8291666667,211705.32103934625,0,0,0,1,0,0,0
237,178844.4,0.0,672401.4,0,23,196548.4991304348,129604.6809369964,0,0,1,0,1,0,0
303,124911.67,101111.0,56236.36,0,5,250067.754,144162.6710932956,0,1,0,1,0,0,0
17,13589.33,0.0,0.0,0,1,13589.33,0.0,0,1,1,0,0,0,0
354,97301.71,31239.0,36857953.61,0,17,1333348.5064705885,3744777.14006175,0,0,1,0,0,0,1
213,181162.39,7396840.47,400008.3,0,11,145772.7218181818,130146.43330075126,0,0,0,1,0,0,0
380,105621.61,25024811.37,2360361.22,0,7,486016.3242857143,779050.6723383006,0,0,0,1,0,0,0
205,147943.65,7062.0,0.0,0,6,75482.92333333332,59133.97354666831,0,0,1,0,1,0,0
353,380803.25,61171.0,215079.66,0,2,297941.455,117184.2742915791,1,1,0,1,0,0,0
692,361.53,0.0,0.0,0,1,361.53,0.0,0,1,1,0,0,0,0
9,364810.85,2318126.43,9940322.17,0,61,345318.7973770492,558354.9825123519,0,0,0,1,0,0,0
324,45045.18,512205.0,0.0,0,2,96529.065,72809.20841065676,0,1,0,1,0,0,0
182,609216.86,15281.0,0.0,0,9,253006.0155555556,225911.61273490527,1,0,1,0,1,0,0
162,147973.64,0.0,657197.05,0,17,263063.4511764706,155969.8991967881,0,0,1,0,1,0,0
231,8363.79,21153.0,0.0,0,1,8363.79,0.0,0,1,0,0,0,0,0
164,44326.32,900.0,0.0,0,7,120451.82,77381.3572911568,0,0,1,0,1,0,0
140,42441.15,23919.0,30865.74,0,17,159263.54235294118,134360.3774562154,0,1,0,1,0,0,0
42,62545.94,0.0,605699.22,0,26,163122.32,119277.30267384798,0,0,1,0,0,0,1
287,18492.44,726.0,0.0,0,1,18492.44,0.0,0,1,1,0,0,0,0
188,13755.82,243465.86,0.0,0,1,13755.82,0.0,0,1,0,0,0,0,0
158,15330.4,747.0,0.0,0,1,15330.4,0.0,0,1,1,0,0,0,0
301,76188.59,10926.0,286138.53,0,9,154727.84,113692.30656205196,0,0,1,0,1,0,0
134,324049.09,258403.0,334966.91,0,28,344934.6110714286,451480.9427799237,0,0,1,0,1,0,0
258,15785.4,25046.0,0.0,0,1,15785.4,0.0,0,1,0,0,0,0,0
94,180064.21,14857.0,375301.31,0,22,186738.8813636364,102098.8253799961,0,0,1,0,1,0,0
375,134423.79,0.0,1278805.88,0,22,218965.1663636364,138906.66967587118,0,0,1,0,1,0,0
132,7927.43,363.0,200156.9,0,17,386768.1447058824,505964.8302354155,0,0,0,1,0,0,0
232,154692.67,0.0,4580030.78,0,31,469366.3206451613,782854.7387266611,0,0,1,0,1,0,0
371,34056.36,60626.0,1715876.24,0,12,267540.13916666666,491846.7150656229,0,0,0,0,1,0,0
590,403549.93,0.0,2377869.68,0,11,346074.0272727273,348766.64921434526,1,0,1,0,1,0,0
353,9432.14,19905.0,0.0,0,1,9432.14,0.0,0,1,0,0,0,0,0
525,23766.59,111026.0,0.0,0,1,23766.59,0.0,0,1,0,0,0,0,0
184,402018.27,11328.0,2871801.44,0,24,321531.0608333333,320631.79814192845,1,0,1,0,1,0,0
154,59531.1,14089.84,0.0,0,1,59531.1,0.0,0,1,1,0,0,0,0
280,498.58,0.0,0.0,0,1,498.58,0.0,0,1,1,0,0,0,0
323,100390.56,86584.0,0.0,0,4,193557.9575,197985.0937708999,0,1,0,1,0,0,0
253,3645.73,0.0,0.0,0,1,3645.73,0.0,0,1,1,0,0,0,0
20,620587.36,0.0,1152392.76,0,35,244211.9782857143,157893.4734191744,1,0,1,0,0,0,1
140,199757.83,9294672.37,447852.96,0,11,185621.4645454545,57962.025999293954,0,0,0,1,0,0,0
349,223811.3,11364.0,1420154.16,0,13,186302.5607692308,81879.60301382843,0,0,1,0,1,0,0
350,1294.83,0.0,0.0,0,1,1294.83,0.0,0,1,1,0,0,0,0
431,1090.53,34815.0,0.0,0,1,1090.53,0.0,0,1,0,0,0,0,0
297,628302.04,10822.0,0.0,0,5,274327.976,208257.22757374335,1,0,1,0,0,0,1
233,147185.6,15491.0,0.0,0,4,112777.9825,62736.972395795645,0,0,1,0,1,0,0
378,188446.12,5142901.58,508494.47,0,4,297942.05,138095.8098162231,0,0,0,1,0,0,0
330,155905.17,8970.73,2006093.92,0,7,255282.7814285714,197863.64807057776,0,0,1,0,1,0,0
157,22568.34,176429.56,0.0,0,1,22568.34,0.0,0,1,0,0,0,0,0
402,152261.91,342.0,0.0,0,2,76485.77500000001,107163.63782121458,0,0,1,0,1,0,0
398,346868.99,389.0,399648.82,0,11,148375.62272727274,98804.00344531256,0,0,0,1,0,0,0
374,259959.84,43471.0,493781.22,0,3,251247.02,7583.099302079597,0,0,1,0,1,0,0
141,6067.01,9649081.5,155559.4,0,11,170495.20272727273,167678.48249005043,0,0,0,1,0,0,0
145,1957.81,90.0,0.0,0,1,1957.81,0.0,0,1,1,0,0,0,0
212,32998.72,20292.0,3020059.55,0,8,166626.22999999998,199496.1981981355,0,0,1,0,1,0,0
276,8075.25,10041.22,0.0,0,1,8075.25,0.0,0,1,0,0,0,0,0
162,5929.29,276329.72,0.0,0,1,5929.29,0.0,0,1,0,0,0,0,0
373,100384.08,69867.0,5355836.71,0,6,102940.54166666669,82199.15716541927,0,0,1,0,1,0,0
303,15395.66,0.0,0.0,0,1,15395.66,0.0,0,1,1,0,0,0,0
10,258.55,317573.35,0.0,0,1,258.55,0.0,0,1,0,0,0,0,0
180,216380.5,16104.0,0.0,0,18,208703.2772222222,133664.9040693473,0,1,0,1,0,0,0
11,11441.61,47651.0,0.0,0,1,11441.61,0.0,0,1,0,0,0,0,0
188,70643.9,203761.0,0.0,0,7,138641.33,99873.23765862538,0,1,0,1,0,0,0
15,90548.09,22149.0,0.0,0,23,219819.81,270695.419473701,0,0,1,0,1,0,0
155,166.91,10093.0,0.0,0,1,166.91,0.0,0,1,0,0,0,0,0
282,492822.46,0.0,1052295.77,0,19,168852.81263157894,173277.91641966772,1,0,1,0,0,0,1
371,51769.46,10643.0,0.0,0,1,51769.46,0.0,0,1,1,0,0,0,0
35,248823.52,5174.0,1007073.21,0,31,277316.5464516129,257059.94068929585,0,0,1,0,1,0,0
161,11453.59,0.0,0.0,0,1,11453.59,0.0,0,1,1,0,0,0,0
350,164464.11,64874.0,575339.81,0,10,190731.192,127863.53943606468,0,0,1,0,1,0,0
259,75297.9,1911996.06,8300575.56,0,14,190864.82928571428,178186.81035563356,0,0,0,1,0,0,0
229,171697.74,12439366.98,1769872.35,0,21,190396.27,137438.88269938203,0,0,0,1,0,0,0
396,123197.02,120.0,7522335.72,0,33,292357.82545454544,315600.28092292976,0,0,0,1,0,0,0
157,12431.61,1934.0,0.0,0,1,12431.61,0.0,0,1,1,0,0,0,0
18,291331.72,124512.0,0.0,0,9,227096.75555555557,266304.65294657205,0,1,0,1,0,0,0
18,345144.58,499063.0,10974.0,0,19,249121.0568421053,332357.35211309505,0,0,0,0,1,0,0
294,806863.3,806863.3,2344186.16,1,20,272923.30350000004,223900.32754655724,1,0,1,0,1,0,0
166,761.48,0.0,0.0,0,1,761.48,0.0,0,1,1,0,0,0,0
528,1523.38,67585.0,46850.59,0,7,303297.3685714286,234591.20696843343,0,0,0,0,0,1,0
303,43159.01,9670.0,20614518.69,0,13,953339.5207692308,2205541.9149569296,0,0,1,0,1,0,0
251,176461.36,0.0,1317008.16,0,13,274723.8307692307,367783.377248456,0,0,1,0,1,0,0
190,2541.55,10496.94,0.0,0,1,2541.55,0.0,0,1,0,0,0,0,0
373,183698.96,2992343.22,6220149.35,0,20,382787.653,801310.6164028009,0,0,0,1,0,0,0
297,9698.49,52583.0,0.0,0,1,9698.49,0.0,0,1,0,0,0,0,0
374,237692.31,10587.0,0.0,0,6,163414.11166666666,187894.4337676829,0,0,1,0,1,0,0
328,110101.1,21308.0,72149.85,0,4,120053.065,41393.15265693791,0,1,0,1,0,0,0
44,135249.4,2049.0,289514.75,0,9,214391.18666666665,179923.63301677452,0,0,1,0,1,0,0
186,214124.8,8163.0,2305757.33,0,23,246453.1965217392,169627.4000538924,0,0,1,0,1,0,0
181,39995.1,371482.0,0.0,0,3,112856.60000000002,72236.86947958087,0,0,0,0,1,0,0
573,2706.27,93652.0,0.0,0,1,2706.27,0.0,0,1,0,0,0,0,0
161,31009.39,0.0,0.0,0,1,31009.39,0.0,0,1,1,0,0,0,0
158,143484.87,10310.0,5117425.06,0,36,750898.5747222223,1920515.6543099836,0,0,0,1,0,0,0
326,29529.5,6503025.55,818638.55,0,9,169802.77666666667,214042.77000640772,0,0,0,1,0,0,0
350,13507.86,116.0,0.0,0,1,13507.86,0.0,0,1,1,0,0,0,0
596,127498.89,12870344.48,315659.12,0,1,127498.89,0.0,0,0,0,1,0,0,0
398,105095.61,197.0,0.0,0,1,105095.61,0.0,0,0,1,0,1,0,0
249,7204.87,0.0,0.0,0,1,7204.87,0.0,0,1,1,0,0,0,0
383,62337.26,9250445.78,78416.73,0,3,60478.12,18936.750451624477,0,0,0,1,0,0,0
304,117647.31,5340817.35,190131.91,0,9,177213.62,58716.62316508951,0,0,0,1,0,0,0
10,217551.94,2180195.92,727567.81,0,47,296501.4506382979,467317.0886132836,0,0,0,1,0,0,0
331,136394.82,20172.0,71006.54,0,5,255366.612,115019.2954781102,0,0,1,0,1,0,0
278,4224.1,39790.0,0.0,0,1,4224.1,0.0,0,1,0,0,0,0,0
13,7925.85,0.0,0.0,0,1,7925.85,0.0,0,1,1,0,0,0,0
375,9118.65,30028.0,0.0,0,1,9118.65,0.0,0,1,0,0,0,0,0
186,6638.31,0.0,0.0,0,1,6638.31,0.0,0,1,1,0,0,0,0
350,2028585.1,200879.0,0.0,0,3,889840.5466666667,1035445.6827429788,1,0,1,0,0,0,1
594,261320.32,10645.0,0.0,0,1,261320.32,0.0,0,0,1,0,1,0,0
300,155304.73,50020.33,679687.96,0,6,248942.31666666665,215988.67559648643,0,0,1,0,0,0,1
163,168519.09,950073.07,460071.69,0,13,138399.96923076923,93397.05801263035,0,0,0,0,1,0,0
394,109435.04,0.0,1318732.77,0,8,221761.22,155391.4253336095,0,0,1,0,1,0,0
154,582.31,0.0,0.0,0,1,582.31,0.0,0,1,1,0,0,0,0
301,156493.77,0.0,1140358.08,0,10,264764.856,334779.773704239,0,0,1,0,1,0,0
331,10643.61,25546.0,0.0,0,1,10643.61,0.0,0,1,0,0,0,0,0
185,50111.49,0.0,955820.53,0,19,249816.19157894736,224128.13453474903,0,0,1,0,1,0,0
43,114531.59,610178.39,1321270.92,0,22,258788.92545454548,291402.71177324065,0,0,0,1,0,0,0
282,242746.5,50375.0,24080.97,0,8,212746.18375,124396.6794560198,0,0,1,0,0,0,1
186,12467.43,50205.0,0.0,0,1,12467.43,0.0,0,1,0,0,0,0,0
350,30729.3,28969.0,0.0,0,1,30729.3,0.0,0,1,1,0,0,0,0
140,11600.89,11486.0,0.0,0,1,11600.89,0.0,0,1,1,0,0,0,0
354,128566.05,11602.0,491639.11,0,5,254486.87,188481.66441575304,0,0,1,0,1,0,0
193,82742.97,7990531.09,497515.96,0,13,242413.7415384616,155682.933334497,0,0,0,1,0,0,0
235,5621.13,122480.0,2452067.95,0,17,440865.2282352941,464563.61944702856,0,0,0,0,1,0,0
396,10692.93,0.0,0.0,0,1,10692.93,0.0,0,1,1,0,0,0,0
158,127048.8,35699.0,486136.46,0,16,199739.573125,144498.02322796732,0,0,1,0,1,0,0
18,31580.05,0.0,344815.59,0,14,125754.84857142856,93128.00157549788,0,0,1,0,1,0,0
401,59782.45,163328.0,0.0,0,1,59782.45,0.0,0,1,0,0,0,0,0
371,10452.21,167.0,0.0,0,1,10452.21,0.0,0,1,1,0,0,0,0
140,32724.57,0.0,0.0,0,1,32724.57,0.0,0,1,1,0,0,0,0
237,43209.97,0.0,137955.03,0,7,80738.01142857142,36948.89133389139,0,0,1,0,1,0,0
351,614.61,0.0,0.0,0,1,614.61,0.0,0,1,1,0,0,0,0
48,6345.94,32780.0,0.0,0,1,6345.94,0.0,0,1,0,0,0,0,0
185,273503.4,0.0,344044.52,0,11,245328.26454545456,162642.28344130455,0,0,1,0,0,0,1
393,221794.83,80403.0,436995.59,0,7,236264.54714285716,174401.17512181625,0,0,0,1,0,0,0
182,2588.54,41547.0,0.0,0,1,2588.54,0.0,0,1,0,0,0,0,0
594,60606.32,0.0,338629.16,0,8,197079.48125,161643.7674832232,0,0,1,0,1,0,0
399,201007.2,0.0,11892767.37,0,18,167523.0611111111,96893.91307419444,0,0,1,0,1,0,0
448,139877.02,31528.0,74340.03,0,3,133058.55,37636.13509588756,0,1,0,1,0,0,0
274,11627.6,9497.0,85632.19,0,4,40850.345,35935.7428860705,0,0,1,0,1,0,0
394,122426.33,50137.0,0.0,0,4,114429.13,91733.81099341762,0,0,1,0,1,0,0
17,275609.35,0.0,3492822.62,0,41,401569.1246341464,500569.2630824068,0,0,1,0,1,0,0
13,194396.2,22096.0,566201.81,0,34,240206.20882352945,186771.38492802437,0,0,1,0,1,0,0
44,33077.87,11742.0,125519.61,0,14,352389.43,457460.1267241413,0,0,1,0,1,0,0
163,3873.38,67229.66,0.0,0,1,3873.38,0.0,0,1,0,0,0,0,0
306,328218.97,2278.0,0.0,0,29,179386.6,114843.86989549294,0,1,0,1,0,0,0
281,83493.15,0.0,5322310.45,0,13,525700.3492307692,958720.7558491328,0,0,1,0,1,0,0
253,36862.87,341.0,0.0,0,1,36862.87,0.0,0,1,1,0,0,0,0
46,376550.63,3810179.25,3856176.73,0,50,310292.2204,339530.779054802,1,0,0,1,0,0,0
250,6905.63,20286.0,0.0,0,1,6905.63,0.0,0,1,0,0,0,0,0
179,269030.81,47806.0,57080.23,0,6,238042.06166666665,180790.7510263195,0,1,0,1,0,0,0
304,242891.09,63399.0,0.0,0,5,109508.378,101247.38328039876,0,0,1,0,1,0,0
182,233144.01,175479.0,784182.22,0,12,232116.10416666663,185287.9221882457,0,0,1,0,1,0,0
306,64851.41,51936.0,7097450.58,0,38,336693.8305263158,450188.0214850256,0,0,0,1,0,0,0
142,307084.24,2878951.02,993350.55,0,20,197664.9145,168605.31843786006,0,0,0,1,0,0,0
329,9426.71,20139.0,44480.12,0,2,144786.39,191427.4952544822,0,0,0,1,0,0,0
20,90730.07,5242.79,5546453.08,0,47,423248.7934042553,1118725.874382618,0,0,1,0,1,0,0
156,11756.35,31034.0,932285.75,0,36,170802.24166666667,167388.07651345464,0,0,0,0,1,0,0
302,241110.6,32063.0,1140910.45,0,18,308628.38166666665,425279.17184054793,0,0,1,0,1,0,0
135,102963.17,102489.0,2522018.03,0,27,235497.25925925927,227566.232613486,0,0,1,0,1,0,0
158,22813.55,1743300.23,161798.23,0,5,120798.12,78906.72621073187,0,0,0,1,0,0,0
227,122320.7,0.0,600712.99,0,12,395911.1725,447569.2118328673,0,0,1,0,1,0,0
16,225604.23,11584.0,0.0,0,6,126755.16333333332,93005.65756941384,0,0,1,0,1,0,0
44,36831.01,86907.0,0.0,0,6,164795.77,139697.70229329515,0,1,0,1,0,0,0
33,56418.29,837103.24,107456.0,0,12,323716.99666666664,487817.6316474815,0,0,0,1,0,0,0
206,249617.0,6530508.18,4943519.21,0,41,265263.1826829268,229224.35200114347,0,0,0,1,0,0,0
399,104826.04,0.0,358811.52,0,6,176324.56999999998,115186.82076663492,0,0,1,0,1,0,0
394,382764.76,4184362.51,4627918.53,0,24,675471.7920833334,1172380.5539845205,1,0,0,1,0,0,0
250,79906.11,9563.0,2721850.38,0,14,293655.4992857143,262905.53380784474,0,0,1,0,1,0,0
253,8965.3,11638.0,0.0,0,1,8965.3,0.0,0,1,0,0,0,0,0
297,71366.59,39945.0,5677335.99,0,22,301800.1663636364,208808.48775071785,0,0,1,0,1,0,0
228,1878.78,104647.0,0.0,0,1,1878.78,0.0,0,1,0,0,0,0,0
22,89610.96,0.0,948201.0,0,29,226896.53344827585,277698.6726488968,0,0,1,0,1,0,0
395,6181.42,37496.0,0.0,0,1,6181.42,0.0,0,1,0,0,0,0,0
14,104686.25,34785.0,0.0,0,26,322753.025,525380.6367299706,0,1,0,1,0,0,0
329,88115.81,0.0,1845261.63,0,17,190530.12823529413,140893.9131440617,0,0,1,0,1,0,0
404,28360.65,0.0,1064096.78,0,15,136369.12266666666,122044.23690016224,0,0,1,0,1,0,0
383,213617.39,0.0,3208433.37,0,27,231154.60222222225,230978.2956889921,0,0,1,0,1,0,0
345,22663.99,328.0,0.0,0,1,22663.99,0.0,0,1,1,0,0,0,0
40,26466.95,5539.0,16058.06,0,10,114891.134,65650.39137884238,0,0,1,0,1,0,0
346,306082.37,0.0,427170.04,0,9,173509.87444444443,210106.3725613716,0,0,1,0,1,0,0
408,1432.93,115839.0,0.0,0,1,1432.93,0.0,0,1,0,0,0,0,0
14,1130873.56,30423.0,512932.96,0,32,273183.2215625,290867.3521898403,1,0,1,0,0,0,1
183,1356.14,0.0,0.0,0,1,1356.14,0.0,0,1,1,0,0,0,0
407,112090.39,0.0,10568342.79,0,12,392310.7183333333,911100.1602186871,0,0,1,0,1,0,0
18,192874.26,0.0,353720.18,0,22,163746.4690909091,143150.81283555226,0,0,1,0,1,0,0
18,151506.34,370.0,281529.2,0,22,144083.84636363637,113583.4799520375,0,0,1,0,1,0,0
204,239759.86,8276070.6,342297.54,0,20,130094.1135,100319.65414189197,0,0,0,1,0,0,0
298,503738.93,0.0,1126233.2,0,12,400644.32833333337,506973.6262731117,1,0,1,0,1,0,0
20,36418.46,0.0,0.0,0,1,36418.46,0.0,0,1,1,0,0,0,0
162,319441.79,229609.92,7969375.68,0,38,296087.7763157895,419141.42359765415,0,0,1,0,1,0,0
43,186125.96,0.0,373756.98,0,19,174019.9605263158,97759.83564933804,0,0,1,0,1,0,0
44,62846.46,11581.0,316433.99,0,23,146548.01043478263,213961.5510805939,0,0,1,0,0,0,1
403,840454.1,0.0,860972.32,0,4,425356.605,284292.90037130844,1,0,1,0,0,0,1
37,82504.57,0.0,365532.22,0,22,246169.65409090908,193731.9258255737,0,0,1,0,1,0,0
379,20751.36,253411.0,0.0,0,1,20751.36,0.0,0,1,0,0,0,0,0
134,140067.49,0.0,2767635.02,0,28,286397.29107142857,236852.0847646564,0,0,1,0,1,0,0
201,48899.11,0.0,210499.97,0,8,141159.01750000002,97973.53256292416,0,0,1,0,1,0,0
321,2120611.12,0.0,6450489.1,0,44,322560.1236363636,396714.15227389766,1,0,1,0,0,0,1
209,113961.29,575456.37,6646087.92,0,33,275527.5969696969,244825.99342146583,0,0,0,1,0,0,0
276,177936.44,5197694.05,1485157.91,0,12,291309.6591666667,406336.9623408812,0,0,0,1,0,0,0
18,116528.64,50323.0,662203.68,0,23,207175.9052173913,163990.69421097627,0,0,0,1,0,0,0
255,117174.85,0.0,385002.66,0,6,180779.15,153843.44658753325,0,0,1,0,1,0,0
21,9031.59,169913.0,0.0,0,1,9031.59,0.0,0,1,0,0,0,0,0
404,284181.35,18831.35,712461.52,0,14,140215.06,76253.22072986152,0,0,1,0,0,0,1
299,5151.1,0.0,0.0,0,1,5151.1,0.0,0,1,1,0,0,0,0
212,4953893.08,4953893.08,0.0,1,8,883283.345,1659439.6720121342,1,1,0,0,0,0,1
379,77368.75,24635410.55,103236.67,0,10,149007.2,87036.45927006555,0,0,0,1,0,0,0
158,325033.71,0.0,505884.68,0,8,197288.1925,118540.68669723124,0,0,1,0,1,0,0
165,8881.23,52552.0,0.0,0,1,8881.23,0.0,0,1,0,0,0,0,0
131,369241.59,0.0,600144.07,0,26,238622.4226923077,193819.39440695205,1,0,1,0,0,0,1
20,1067740.33,30318.0,706171.21,0,40,277883.61125,290341.8556049215,1,0,1,0,0,0,1
306,51688.55,97484.0,0.0,0,2,38685.885,18388.54518999396,0,0,0,0,1,0,0
277,86892.84,0.0,3562908.23,0,33,234348.08575757573,160895.45824065883,0,0,1,0,1,0,0
201,13573.44,8030.95,0.0,0,1,13573.44,0.0,0,1,1,0,0,0,0
210,119043.36,59235.0,2071.78,0,12,307002.63416666666,297846.2377347941,0,0,1,0,1,0,0
138,118525.92,8254.0,10942.61,0,8,189697.09125,112112.31734451526,0,1,0,1,0,0,0
279,165732.9,24118825.16,4265312.3,0,49,196156.18387755103,196684.59974267564,0,0,0,1,0,0,0
379,154185.03,102213.0,2849142.19,0,24,216386.46125,169425.51583546796,0,0,1,0,1,0,0
283,390323.47,0.0,7956307.0,0,21,457559.4180952381,464817.82255921,1,0,1,0,1,0,0
137,3427.74,79271.0,0.0,0,1,3427.74,0.0,0,1,0,0,0,0,0
38,11116.3,100283.0,0.0,0,1,11116.3,0.0,0,1,0,0,0,0,0
548,8647.59,0.0,0.0,0,1,8647.59,0.0,0,1,1,0,0,0,0
261,4218.59,0.0,0.0,0,1,4218.59,0.0,0,1,1,0,0,0,0
370,9341.45,356011.4,0.0,0,1,9341.45,0.0,0,1,0,0,0,0,0
180,11314.01,4954.0,0.0,0,1,11314.01,0.0,0,1,1,0,0,0,0
182,73443.84,0.0,390784.85,0,11,211013.7963636364,218930.7566389728,0,0,1,0,1,0,0
277,52649.33,0.0,582034.1,0,10,378680.857,529037.5880331505,0,0,1,0,1,0,0
350,28867.08,489432.62,0.0,0,1,28867.08,0.0,0,1,0,0,0,0,0
254,350862.7,0.0,565803.29,0,4,167491.4025,138898.8652959573,0,0,1,0,1,0,0
306,4001.69,0.0,0.0,0,1,4001.69,0.0,0,1,1,0,0,0,0
476,1313.84,687.0,0.0,0,1,1313.84,0.0,0,1,1,0,0,0,0
95,70.43,179729.21,0.0,0,1,70.43,0.0,0,1,0,0,0,0,0
329,96828.25,2425106.79,2960585.67,0,19,283322.6642105264,276750.8932783561,0,0,0,1,0,0,0
203,258101.8,6571376.26,273732.35,0,17,233395.89647058825,277125.10804000136,0,0,0,1,0,0,0
40,114661.67,74943.0,132289.56,0,19,426052.0031578947,540269.284219449,0,0,0,1,0,0,0
588,11375.07,27674.97,0.0,0,1,11375.07,0.0,0,1,0,0,0,0,0
354,15561.04,0.0,0.0,0,1,15561.04,0.0,0,1,1,0,0,0,0
